listing_id,date,city,district,rooms,area_sqm,floor,total_floors,has_elevator,year_built,distance_center_km,postal_code,price_sqm,price_total
503576,2023-11-20,Poznan,Grunwald,5.0,98.0,5.0,12.0,1.0,1968.0,11.99,82-111,3500,343000
245863,2025-01-02,Warszawa,Ursus,4.0,71.6,8.0,17.0,1.0,2019.0,1.74,27-198,11654,834451
446013,2024-07-03,Krakow,Krowodrza,5.0,98.2,5.0,10.0,1.0,2021.0,1.62,91-820,11928,1171315
38365,2023-11-10,Krakow,Pradnik,5.0,88.8,13.0,9.0,1.0,2022.0,1.37,79-440,9549,847981
229255,2025-07-13,Lodz,Baluty,2.0,56.4,,5.0,1.0,2000.0,6.33,56-816,4382,247145
681144,2023-12-08,Poznan,Winogrady,3.0,96.7,3.0,14.0,1.0,1970.0,1.18,27-224,6502,628752
17533,2023-12-24,Gdansk,Osowa,4.0,58.4,10.0,12.0,1.0,2017.0,3.81,85-812,7261,424056
316894,2024-02-21,Gdansk,Srodmiescie,1.0,65.1,14.0,11.0,1.0,1971.0,2.44,85-254,9599,624879
615783,2024-06-04,Krakow,Pradnik,,70.3,0.0,12.0,1.0,1963.0,20.31,95-253,3500,246050
680121,2023-10-06,Wroclaw,Psie Pole,5.0,113.4,,5.0,1.0,1969.0,13.47,57-349,3500,396900
274650,2024-09-16,Lodz,Widzew,,111.0,,6.0,1.0,1974.0,12.05,62-312,3500,388500
531932,2024-11-22,Gdansk,Przymorze,3.0,82.3,12.0,7.0,1.0,1958.0,6.06,47-187,5717,470506
150606,2024-07-02,Warszawa,Mokotow,2.0,77.1,0.0,7.0,1.0,2008.0,2.13,36-667,11964,922433
136774,2024-04-10,Warszawa,Targowek,5.0,77.4,0.0,15.0,1.0,2010.0,1.95,55-395,9823,760296
693687,2024-04-29,Krakow,Pradnik,1.0,70.4,3.0,13.0,0.0,,2.72,67-514,7158,503922
585973,2025-06-02,Wroclaw,Biskupin,1.0,74.2,12.0,9.0,1.0,2009.0,5.05,34-118,6824,506339
360740,2024-02-27,Warszawa,Targowek,3.0,68.4,11.0,7.0,1.0,,5.96,47-518,8488,580546
236509,2024-10-26,Warszawa,Ursynow,3.0,94.0,10.0,4.0,0.0,2002.0,3.77,50-758,8555,804155
457596,2025-09-27,Lodz,Polesie,1.0,51.3,6.0,9.0,1.0,1960.0,2.14,33-250,5588,286652
98126,2024-11-09,Krakow,Bronowice,2.0,91.4,12.0,5.0,,,2.4,32-432,10287,940264
655844,2023-12-26,Gdansk,Zaspa,3.0,63.9,15.0,11.0,1.0,,3.32,79-276,8633,551654
433613,2024-06-08,Krakow,Podgorze,5.0,92.7,11.0,4.0,0.0,1985.0,3.78,10-600,7459,691438
539575,2024-12-10,Krakow,Stare Miasto,1.0,63.0,3.0,17.0,1.0,1956.0,7.42,61-436,6762,425980
512846,2025-06-11,Warszawa,Zoliborz,5.0,111.6,12.0,15.0,1.0,2001.0,13.06,11-694,4753,530481
54581,2024-09-28,Krakow,Zwierzyniec,5.0,107.7,15.0,11.0,1.0,1963.0,3.99,35-910,8850,953184
359582,2025-09-15,Lodz,Baluty,2.0,78.1,0.0,9.0,1.0,1969.0,3.38,96-659,4017,313746
693101,2024-06-18,Warszawa,Targowek,4.0,65.1,4.0,14.0,1.0,2001.0,1.48,94-163,10491,682951
8096,2024-04-16,Wroclaw,Psie Pole,2.0,96.7,0.0,5.0,,2009.0,4.64,48-586,5878,568379
344280,2025-04-10,Warszawa,Targowek,2.0,79.7,4.0,5.0,0.0,,1.73,19-918,10079,803295
338645,2025-04-02,Warszawa,Targowek,3.0,127.8,8.0,11.0,1.0,1955.0,9.96,15-586,5368,685979
731069,2023-12-10,Gdansk,Chelm,3.0,84.6,3.0,14.0,1.0,1962.0,6.12,55-386,5053,427460
210929,2024-10-22,Wroclaw,Oporow,2.0,66.1,5.0,12.0,1.0,1975.0,5.03,53-333,6006,396982
102060,2023-11-08,Warszawa,Mokotow,3.0,34.7,1.0,10.0,1.0,2004.0,5.73,26-632,9824,340909
461144,2024-01-01,Gdansk,Wrzeszcz,4.0,106.3,7.0,6.0,0.0,1986.0,,42-275,6006,638430
736764,2024-07-26,Warszawa,Mokotow,5.0,93.2,14.0,15.0,1.0,1967.0,15.94,90-931,3704,345201
775124,2025-06-08,Poznan,Grunwald,5.0,80.3,2.0,10.0,1.0,1955.0,3.48,48-984,6119,491376
553110,2023-12-08,Poznan,Stare Miasto,1.0,62.6,6.0,17.0,0.0,1956.0,4.56,17-305,6420,401865
553562,2025-10-01,Lodz,Polesie,2.0,35.5,10.0,11.0,1.0,1978.0,5.29,83-475,4608,163572
647926,2024-11-16,Krakow,Podgorze,5.0,72.5,3.0,16.0,1.0,1997.0,1.82,33-559,9426,683386
111613,2023-12-05,Warszawa,Srodmiescie,1.0,67.2,7.0,8.0,1.0,,3.63,67-630,12981,872325
243840,2025-03-24,Gdansk,Wrzeszcz,,50.3,4.0,7.0,1.0,2001.0,1.73,44-746,10217,513914
412798,2024-08-29,Krakow,Zwierzyniec,3.0,62.0,9.0,17.0,0.0,1971.0,24.76,92-391,3500,217000
37417,2024-07-27,Gdansk,Chelm,4.0,113.2,3.0,8.0,1.0,1971.0,8.33,48-537,4337,490943
310381,2024-12-18,Poznan,Winogrady,2.0,64.9,3.0,16.0,1.0,2016.0,8.08,57-407,4379,284191
596146,2025-01-24,Gdansk,Przymorze,2.0,74.3,12.0,4.0,0.0,2004.0,1.59,25-691,7484,556065
160326,2024-10-03,Warszawa,Targowek,2.0,76.5,8.0,16.0,,1968.0,1.49,92-466,8764,670415
749899,2025-03-13,Poznan,Nowe Miasto,3.0,64.2,7.0,5.0,1.0,2007.0,7.43,62-743,4507,289370
599235,2023-12-22,Warszawa,Bemowo,1.0,74.7,0.0,16.0,1.0,1984.0,6.17,74-657,6623,494703
696352,2025-01-30,Gdansk,Wrzeszcz,3.0,38.3,13.0,9.0,1.0,1977.0,6.25,12-352,7273,278551
201325,2024-10-05,Warszawa,Wola,2.0,104.8,8.0,9.0,1.0,1994.0,2.22,91-315,12886,1350410
437881,2024-03-30,Lodz,Srodmiescie,2.0,86.2,7.0,4.0,0.0,1956.0,15.57,58-777,3500,301700
683998,2025-03-08,Warszawa,Targowek,5.0,67.5,1.0,4.0,0.0,1991.0,0.58,25-838,11733,791981
710942,2024-05-30,Krakow,Zwierzyniec,2.0,59.1,9.0,9.0,1.0,2018.0,8.96,12-243,6214,367229
230598,2024-08-18,Poznan,Rataje,5.0,109.1,10.0,15.0,1.0,1975.0,2.13,61-648,6639,724334
238984,2023-11-15,Lodz,Teofilow,1.0,71.2,6.0,17.0,1.0,1979.0,7.75,47-113,3500,249200
672820,2025-04-07,Krakow,Stare Miasto,1.0,73.9,,12.0,1.0,2018.0,8.49,47-588,6477,478666
506400,2024-06-24,Warszawa,Srodmiescie,4.0,76.6,13.0,9.0,1.0,2003.0,7.06,27-399,8807,674645
4678,2024-11-24,Wroclaw,Krzyki,1.0,65.7,11.0,13.0,1.0,2008.0,1.92,28-445,9371,615671
382739,2025-04-14,Warszawa,Wola,3.0,38.4,14.0,4.0,0.0,2013.0,8.78,24-803,6210,238447
655011,2023-12-11,Warszawa,Ursynow,1.0,60.9,9.0,12.0,1.0,1958.0,3.31,36-678,10783,656702
402775,2024-02-05,Krakow,Stare Miasto,3.0,59.6,7.0,9.0,1.0,1991.0,7.15,42-966,7761,462549
798563,2025-09-21,Gdansk,Srodmiescie,1.0,63.1,0.0,12.0,1.0,1968.0,8.97,27-111,5525,348643
425307,2025-07-29,Krakow,Krowodrza,,95.7,5.0,17.0,1.0,1985.0,0.63,24-311,13126,1256118
365621,2024-08-02,Gdansk,Srodmiescie,2.0,105.5,9.0,5.0,1.0,1960.0,0.52,28-567,12134,1280091
305221,2023-11-12,Poznan,Grunwald,5.0,87.1,1.0,,1.0,2021.0,11.78,14-645,3500,304850
299410,2024-10-17,Poznan,Winogrady,4.0,74.0,15.0,6.0,1.0,1991.0,18.11,90-728,3500,259000
169258,2024-07-14,Warszawa,Ursus,4.0,101.7,12.0,10.0,1.0,1963.0,2.15,29-758,9293,945079
746933,2024-07-30,Warszawa,Ursus,3.0,101.7,3.0,16.0,1.0,1982.0,8.73,48-177,5204,529202
667170,2024-10-25,Wroclaw,Fabryczna,2.0,62.9,2.0,8.0,1.0,2004.0,4.88,65-154,6428,404306
746954,2024-09-03,Wroclaw,Oltaszyn,4.0,87.4,,8.0,1.0,,4.03,60-745,6384,557950
65401,2024-11-28,Warszawa,Mokotow,5.0,70.2,11.0,7.0,1.0,,8.67,39-434,7694,540131
159496,2024-02-28,Gdansk,Wrzeszcz,4.0,83.6,10.0,14.0,1.0,2007.0,7.34,75-173,4833,404039
708378,2023-12-09,Krakow,Czyzyny,2.0,72.1,0.0,,1.0,2002.0,2.76,78-684,7635,550490
219264,2025-05-05,Warszawa,Bemowo,4.0,,1.0,10.0,1.0,1961.0,3.33,44-341,8432,739443
223221,2024-05-10,Warszawa,Zoliborz,4.0,69.6,3.0,9.0,1.0,1967.0,8.63,89-503,7208,501698
795638,2023-11-17,Warszawa,Bielany,5.0,,3.0,16.0,1.0,2005.0,2.67,66-611,11843,1442464
321362,2023-12-08,Warszawa,Wola,2.0,70.9,6.0,6.0,1.0,1968.0,5.65,55-785,9878,700320
422267,2025-08-19,Krakow,Zwierzyniec,1.0,71.7,7.0,10.0,1.0,1957.0,8.88,25-826,5283,378759
203088,2024-08-30,Lodz,Karolew,4.0,64.7,12.0,13.0,1.0,2020.0,7.38,15-951,3973,257021
345294,2024-12-29,Poznan,Grunwald,,68.2,12.0,16.0,0.0,1978.0,9.71,86-737,3500,238700
378324,2025-03-11,Warszawa,Ursus,3.0,44.0,0.0,16.0,1.0,1969.0,4.71,69-341,7258,319368
387240,2023-10-27,Warszawa,Mokotow,2.0,100.5,10.0,10.0,1.0,1986.0,4.58,91-666,9786,983466
447034,2025-08-29,Wroclaw,Stare Miasto,4.0,78.8,3.0,7.0,1.0,2000.0,2.77,86-824,8062,635283
508339,2025-01-31,Warszawa,Ursynow,3.0,97.2,14.0,11.0,1.0,1968.0,3.7,94-389,10388,1009683
755447,2024-01-06,Gdansk,Orunia,5.0,107.2,3.0,16.0,1.0,1957.0,7.56,66-647,4206,450933
693116,2024-04-12,Warszawa,Ursynow,3.0,96.1,13.0,10.0,1.0,2008.0,7.92,33-272,8520,818809
323223,2024-07-30,Gdansk,Chelm,4.0,45.4,6.0,7.0,1.0,1956.0,2.15,56-814,8247,374434
512494,2024-05-27,Poznan,Wilda,1.0,68.3,0.0,17.0,1.0,2011.0,3.37,44-450,6085,415602
750009,2025-01-18,Krakow,Podgorze,5.0,60.6,13.0,5.0,1.0,1986.0,6.02,97-379,8055,488138
357664,2024-09-10,Warszawa,Wola,3.0,63.4,13.0,9.0,1.0,1997.0,3.81,43-835,12177,772036
426730,2025-02-22,Lodz,Karolew,1.0,51.9,,4.0,0.0,2004.0,4.05,12-548,3933,204137
417334,2024-12-27,Warszawa,Zoliborz,3.0,68.9,3.0,5.0,1.0,2010.0,4.9,27-267,10388,715711
718423,2025-04-06,Wroclaw,Psie Pole,2.0,55.4,12.0,16.0,,1964.0,3.49,94-203,6430,356238
252153,2025-09-25,Krakow,Podgorze,2.0,94.1,3.0,11.0,1.0,2017.0,5.34,76-204,6908,650049
270646,2024-09-10,Krakow,Pradnik,3.0,68.9,4.0,4.0,0.0,1993.0,0.7,37-518,8954,616912
325353,2025-02-01,Gdansk,Orunia,3.0,86.3,14.0,7.0,1.0,,3.12,15-502,6911,596431
626811,2025-06-10,Warszawa,Targowek,2.0,86.3,3.0,17.0,1.0,1991.0,0.56,67-869,12295,1061097
748513,2024-10-03,Gdansk,Orunia,4.0,82.6,,6.0,1.0,2018.0,1.95,57-535,8498,701896
122537,2025-05-01,Warszawa,Targowek,5.0,69.5,3.0,16.0,1.0,2020.0,5.65,13-902,8301,576940
576395,2025-03-26,Krakow,Krowodrza,2.0,109.0,4.0,11.0,1.0,1967.0,1.27,95-815,11537,1257508
309174,2024-10-12,Lodz,Polesie,2.0,75.5,0.0,,1.0,2019.0,2.06,32-786,5536,417982
112825,2024-09-28,Krakow,Zwierzyniec,1.0,60.8,5.0,7.0,1.0,1997.0,6.7,94-190,6108,371341
620452,2025-08-25,Poznan,Rataje,,69.3,10.0,7.0,1.0,1960.0,1.0,24-498,6700,464279
218898,2024-04-14,Lodz,Baluty,,62.8,0.0,4.0,,1989.0,2.19,28-941,5269,330910
266598,2025-03-24,Warszawa,Targowek,4.0,80.6,8.0,9.0,1.0,2020.0,5.9,11-795,7775,626704
531593,2025-09-05,Wroclaw,Stare Miasto,4.0,116.8,5.0,16.0,1.0,1988.0,9.99,82-374,4656,543832
437999,2024-10-09,Gdansk,Zaspa,5.0,142.4,5.0,8.0,0.0,1987.0,15.36,38-949,3500,498400
197103,2024-04-17,Poznan,Wilda,5.0,85.4,6.0,14.0,1.0,1988.0,2.69,72-618,5795,494892
471552,2024-04-03,Warszawa,Targowek,3.0,78.0,3.0,17.0,1.0,2020.0,2.48,66-491,10578,825086
663312,2024-05-02,Wroclaw,Fabryczna,4.0,50.6,12.0,14.0,1.0,,11.35,58-229,4177,211370
790700,2025-02-20,Gdansk,Zaspa,5.0,123.0,7.0,5.0,1.0,2014.0,,59-964,4285,527094
525625,2024-05-31,Poznan,Winogrady,2.0,63.1,7.0,11.0,1.0,1967.0,3.54,63-886,5794,365621
148439,2025-02-11,Poznan,Nowe Miasto,2.0,65.0,10.0,9.0,1.0,2001.0,4.64,30-677,5895,383194
421105,2025-09-14,Lodz,Baluty,3.0,55.1,15.0,12.0,1.0,2019.0,8.02,90-436,3500,192850
628504,2025-06-24,Krakow,Krowodrza,1.0,60.2,0.0,6.0,1.0,1990.0,9.43,44-344,5876,353725
175711,2024-09-09,Krakow,Stare Miasto,3.0,108.9,5.0,12.0,1.0,2012.0,7.15,49-356,7150,778622
638268,2024-12-01,Lodz,Karolew,4.0,92.4,9.0,17.0,1.0,1981.0,9.18,84-774,3500,323400
394000,2024-07-02,Poznan,Nowe Miasto,3.0,85.4,4.0,6.0,1.0,2002.0,3.57,54-818,6060,517490
21880,2025-08-07,Gdansk,Orunia,5.0,90.0,0.0,9.0,1.0,1967.0,4.08,71-908,5414,487239
180605,2025-02-18,Warszawa,Mokotow,3.0,91.1,5.0,13.0,1.0,,8.92,92-570,5971,543976
503986,2024-10-24,Wroclaw,Fabryczna,5.0,94.3,4.0,13.0,1.0,2021.0,10.41,89-612,3640,343222
469187,2024-01-15,Warszawa,Zoliborz,4.0,86.7,8.0,15.0,1.0,,13.13,40-129,4655,403628
317923,2024-05-03,Warszawa,Bemowo,3.0,66.3,9.0,4.0,0.0,1966.0,4.36,59-664,7589,503183
175361,2024-11-17,Krakow,Nowa Huta,4.0,45.4,0.0,15.0,0.0,1964.0,1.91,41-278,7277,330387
209901,2024-09-02,Warszawa,Bemowo,3.0,74.1,7.0,14.0,1.0,1990.0,4.67,97-670,8671,642498
565086,2024-05-20,Poznan,Grunwald,1.0,76.6,13.0,12.0,1.0,2005.0,4.05,47-382,6954,532653
755961,2024-07-10,Warszawa,Ursynow,3.0,77.4,0.0,16.0,1.0,2008.0,15.68,88-291,4038,312520
634365,2025-06-03,Krakow,Zwierzyniec,3.0,62.1,10.0,10.0,1.0,1972.0,3.01,64-675,9915,615695
490393,2025-10-04,Gdansk,Orunia,3.0,77.3,11.0,13.0,1.0,1959.0,6.62,83-379,4629,357822
435294,2025-05-03,Krakow,Pradnik,2.0,76.6,3.0,17.0,1.0,2010.0,1.89,57-233,7520,576066
401561,2025-03-06,Warszawa,Ursynow,4.0,82.0,1.0,14.0,1.0,2017.0,4.93,71-206,8666,710622
205540,2024-09-15,Gdansk,Wrzeszcz,3.0,,14.0,7.0,1.0,2006.0,5.7,52-741,8485,778055
97394,2024-03-19,Lodz,Gorny,1.0,46.4,5.0,15.0,1.0,2007.0,2.52,72-426,5829,270470
354510,2024-04-29,Lodz,Teofilow,4.0,104.8,11.0,11.0,1.0,1974.0,2.16,88-424,5622,589212
484444,2024-03-23,Warszawa,Targowek,5.0,140.0,4.0,13.0,1.0,2015.0,,21-981,6915,968063
358144,2024-01-13,Wroclaw,Biskupin,2.0,87.3,10.0,16.0,1.0,1967.0,8.71,25-855,4564,398481
719,2024-03-26,Krakow,Podgorze,2.0,62.0,13.0,5.0,1.0,1980.0,8.87,80-833,5858,363226
81608,2024-11-19,Wroclaw,Fabryczna,2.0,57.9,6.0,4.0,0.0,1994.0,7.21,58-359,3972,230002
188761,2024-07-18,Krakow,Czyzyny,4.0,62.0,12.0,12.0,1.0,1983.0,3.08,33-325,7941,492361
307789,2024-10-14,Gdansk,Oliwa,4.0,88.8,3.0,8.0,0.0,2016.0,4.53,31-141,7578,672960
324509,2024-02-12,Krakow,Pradnik,5.0,106.4,10.0,11.0,1.0,1989.0,6.11,81-677,5649,601049
418696,2024-09-02,Lodz,Widzew,3.0,74.3,2.0,12.0,1.0,2021.0,1.93,63-262,5181,384969
318859,2024-05-14,Warszawa,Ursus,4.0,92.7,10.0,5.0,1.0,1958.0,4.7,22-391,7831,725967
721396,2025-06-16,Wroclaw,Oltaszyn,3.0,68.9,0.0,17.0,1.0,1962.0,5.05,65-196,5390,371357
491616,2024-08-07,Wroclaw,Krzyki,4.0,92.6,14.0,6.0,0.0,,3.22,53-245,7105,657915
290970,2024-03-15,Lodz,Retkinia,5.0,109.5,7.0,5.0,1.0,1981.0,10.26,78-899,3500,383250
112691,2024-01-26,Krakow,Bronowice,3.0,95.5,3.0,9.0,1.0,1959.0,3.03,98-141,8648,825920
22808,2024-02-09,Wroclaw,Oporow,4.0,108.4,0.0,12.0,1.0,1999.0,14.43,56-579,3500,379400
191514,2024-12-14,Warszawa,Srodmiescie,5.0,75.9,2.0,14.0,1.0,,7.77,60-128,7691,583721
710203,2025-08-16,Warszawa,Wola,3.0,91.6,1.0,14.0,1.0,,5.08,24-703,10472,959220
263738,2025-03-23,Warszawa,Srodmiescie,1.0,65.0,4.0,9.0,1.0,1983.0,1.44,10-344,14612,949755
147111,2023-12-01,Warszawa,Wola,3.0,79.1,11.0,13.0,1.0,2011.0,4.12,51-830,11576,915671
772102,2024-11-25,Warszawa,Bielany,5.0,112.5,2.0,9.0,0.0,1987.0,0.98,33-270,11053,1243409
148569,2024-10-11,Warszawa,Bemowo,3.0,74.6,14.0,,1.0,1982.0,2.12,71-152,11026,822527
666411,2024-05-12,Krakow,Bronowice,1.0,57.5,5.0,16.0,1.0,1966.0,5.98,36-747,6965,400482
618337,2025-07-03,Krakow,Czyzyny,4.0,84.9,4.0,17.0,1.0,1955.0,2.74,65-178,7169,608614
681600,2025-07-03,Warszawa,Targowek,4.0,63.8,15.0,13.0,1.0,1976.0,6.81,40-879,7032,448615
332945,2023-10-10,Wroclaw,Srodmiescie,2.0,48.4,12.0,5.0,1.0,1999.0,3.42,81-725,10238,495526
635023,2024-11-14,Gdansk,Oliwa,3.0,79.1,10.0,10.0,1.0,2003.0,5.26,72-854,7820,618576
51086,2024-04-15,Krakow,Krowodrza,5.0,85.6,4.0,5.0,1.0,,,26-175,9539,816543
766496,2025-08-11,Warszawa,Ursus,5.0,35.4,15.0,15.0,1.0,2020.0,4.57,16-570,9098,322081
329922,2025-06-26,Warszawa,Srodmiescie,3.0,55.4,10.0,13.0,1.0,1992.0,1.44,62-368,15798,875232
627363,2025-02-21,Krakow,Nowa Huta,3.0,53.5,1.0,6.0,1.0,2014.0,2.0,32-150,8458,452517
296140,2025-03-06,Krakow,Stare Miasto,2.0,72.7,8.0,8.0,1.0,2008.0,2.38,55-391,12227,888919
640066,2024-08-26,Krakow,Pradnik,3.0,73.9,4.0,13.0,1.0,1993.0,1.67,37-966,8674,641010
420297,2024-01-28,Lodz,Retkinia,3.0,76.7,3.0,6.0,1.0,2001.0,6.66,95-186,3744,287156
25286,2024-05-29,Warszawa,Ursynow,1.0,49.5,1.0,11.0,1.0,1957.0,0.68,40-160,14151,700464
75240,2024-07-11,Wroclaw,Psie Pole,1.0,80.7,12.0,13.0,1.0,1993.0,4.27,55-951,6521,526266
504555,2024-12-29,Poznan,Winogrady,4.0,66.8,9.0,14.0,1.0,2005.0,4.14,98-468,5763,384988
263776,2025-01-11,Wroclaw,Fabryczna,1.0,87.3,6.0,14.0,0.0,1974.0,5.4,14-573,5425,473602
646075,2024-05-01,Wroclaw,Krzyki,2.0,79.4,4.0,7.0,1.0,1965.0,8.3,47-557,4813,382146
436864,2024-03-27,Krakow,Bronowice,4.0,82.6,9.0,4.0,0.0,1972.0,4.91,40-264,6252,516436
439207,2024-01-21,Poznan,Winogrady,3.0,101.6,5.0,14.0,1.0,1982.0,14.25,83-322,3500,355600
766639,2024-09-09,Gdansk,Srodmiescie,2.0,66.5,7.0,14.0,1.0,1974.0,3.64,84-464,9387,624244
204782,2024-11-14,Gdansk,Chelm,2.0,105.6,2.0,,0.0,1984.0,1.8,91-842,7379,779242
763181,2025-01-03,Warszawa,Ursus,5.0,102.8,11.0,7.0,1.0,2023.0,6.07,68-418,8064,829018
503818,2023-10-18,Poznan,Wilda,1.0,68.4,9.0,4.0,0.0,1958.0,7.22,56-403,3744,256072
574719,2024-04-10,Warszawa,Ursus,2.0,55.2,1.0,10.0,1.0,1977.0,6.36,28-950,6974,384969
322081,2024-01-12,Warszawa,Praga,3.0,78.5,4.0,6.0,1.0,2012.0,2.17,17-250,10617,833471
648485,2024-05-05,Warszawa,Zoliborz,1.0,62.5,0.0,13.0,1.0,1989.0,,94-939,6806,425393
512318,2025-07-02,Krakow,Nowa Huta,2.0,58.4,14.0,8.0,1.0,1993.0,0.2,32-972,9670,564740
191770,2025-04-14,Gdansk,Osowa,5.0,109.0,14.0,4.0,0.0,1963.0,3.81,17-825,4392,478687
725869,2024-08-10,Lodz,Gorny,5.0,76.4,,17.0,1.0,2012.0,4.33,86-980,4505,344174
418302,2024-06-27,Lodz,Baluty,2.0,65.0,6.0,7.0,0.0,1995.0,2.28,77-953,5225,339593
72603,2025-04-20,Krakow,Bronowice,1.0,68.8,2.0,,0.0,1983.0,6.19,56-848,6200,426538
556092,2024-09-07,Krakow,Pradnik,3.0,67.8,2.0,5.0,1.0,1976.0,7.2,36-193,5662,383858
717315,2025-06-03,Warszawa,Ursynow,5.0,92.4,1.0,6.0,1.0,1996.0,6.63,61-564,7741,715283
265398,2024-03-02,Wroclaw,Psie Pole,3.0,95.0,6.0,8.0,0.0,1963.0,6.98,82-862,4032,382998
692850,2025-08-13,Warszawa,Praga,5.0,78.5,6.0,14.0,1.0,1962.0,2.32,92-844,9040,709631
97779,2024-12-09,Wroclaw,Oporow,1.0,41.0,3.0,11.0,1.0,1990.0,5.1,63-676,5976,245018
365151,2025-04-22,Warszawa,Zoliborz,5.0,99.0,2.0,11.0,1.0,1967.0,11.16,35-619,5203,515130
325576,2024-01-01,Warszawa,Ursus,4.0,110.4,6.0,15.0,1.0,1998.0,6.84,23-112,7305,806508
391547,2023-11-21,Poznan,Winogrady,3.0,89.4,8.0,12.0,1.0,2004.0,3.64,45-749,5824,520669
432595,2025-02-28,Wroclaw,Stare Miasto,5.0,,8.0,5.0,1.0,1996.0,3.91,89-335,8305,740019
530785,2025-05-16,Krakow,Bronowice,5.0,128.0,7.0,5.0,1.0,,6.07,28-365,6463,827227
626266,2024-07-26,Krakow,Krowodrza,1.0,72.6,14.0,7.0,1.0,1980.0,0.32,88-746,11742,852450
240083,2024-07-05,Gdansk,Srodmiescie,5.0,125.2,8.0,8.0,1.0,2001.0,12.67,47-956,4138,518133
103733,2024-10-23,Poznan,Grunwald,2.0,62.5,1.0,17.0,1.0,1961.0,1.32,44-726,7565,472798
454644,2024-11-23,Krakow,Podgorze,4.0,105.4,5.0,13.0,1.0,1997.0,2.78,37-505,8883,936299
574193,2024-01-31,Gdansk,Srodmiescie,5.0,52.4,4.0,14.0,1.0,1960.0,15.37,43-581,3500,183400
789531,2025-08-15,Lodz,Karolew,4.0,66.1,12.0,6.0,0.0,1974.0,0.81,13-384,4741,313363
2491,2024-06-12,Poznan,Wilda,2.0,48.9,0.0,11.0,1.0,1983.0,2.69,61-249,6435,314665
673306,2025-09-22,Krakow,Podgorze,4.0,55.9,4.0,12.0,1.0,2002.0,6.14,76-982,6726,375982
768143,2024-05-28,Poznan,Nowe Miasto,5.0,99.9,14.0,14.0,1.0,1998.0,3.95,86-386,5259,525421
247540,2024-02-08,Gdansk,Chelm,2.0,68.0,5.0,8.0,0.0,,1.34,25-906,8250,561006
174554,2023-12-08,Poznan,Naramowice,1.0,90.1,3.0,4.0,0.0,1968.0,6.46,23-538,4297,387177
396103,2024-09-18,Krakow,Nowa Huta,1.0,78.2,0.0,17.0,0.0,1996.0,5.22,13-915,5608,438584
129862,2024-07-18,Krakow,Bronowice,3.0,71.0,2.0,6.0,1.0,2004.0,9.35,24-513,4880,346482
188817,2025-03-21,Warszawa,Srodmiescie,2.0,75.8,14.0,10.0,0.0,1968.0,1.81,10-845,11605,879664
707036,2024-10-07,Gdansk,Wrzeszcz,4.0,91.9,10.0,10.0,1.0,2010.0,4.39,34-396,8191,752799
611492,2023-12-20,Lodz,Baluty,1.0,49.9,0.0,15.0,0.0,1968.0,10.77,67-423,3500,174650
219755,2024-07-11,Krakow,Krowodrza,4.0,98.9,11.0,6.0,1.0,1963.0,6.87,24-823,7060,698224
589966,2025-09-06,Wroclaw,Biskupin,2.0,78.7,8.0,,1.0,1966.0,5.98,76-737,6205,488345
19085,2024-04-25,Poznan,Jezyce,4.0,68.8,11.0,9.0,1.0,1962.0,2.09,83-712,6706,461388
68407,2025-07-22,Wroclaw,Stare Miasto,5.0,67.8,11.0,9.0,1.0,1960.0,10.08,56-254,5105,346131
778108,2023-11-08,Krakow,Czyzyny,3.0,61.5,7.0,14.0,1.0,1966.0,1.47,64-847,9769,600822
394120,2024-12-13,Lodz,Karolew,2.0,66.3,12.0,8.0,1.0,2004.0,2.43,50-541,5735,380237
282152,2024-08-22,Lodz,Karolew,1.0,76.9,10.0,12.0,1.0,1955.0,4.49,98-469,4402,338485
147872,2025-07-04,Poznan,Grunwald,5.0,102.9,6.0,6.0,1.0,1958.0,1.51,96-352,6808,700572
165014,2024-02-28,Warszawa,Ursus,,108.1,1.0,4.0,0.0,1959.0,10.73,32-771,4670,504819
278269,2024-01-31,Lodz,Teofilow,2.0,81.0,5.0,5.0,1.0,1990.0,4.23,81-235,4220,341801
621037,2025-08-10,Poznan,Grunwald,1.0,84.8,7.0,16.0,1.0,2012.0,4.03,97-697,6303,534512
284373,2025-04-26,Wroclaw,Stare Miasto,1.0,64.8,10.0,7.0,1.0,1994.0,4.97,21-779,7954,515398
506673,2025-04-09,Wroclaw,Krzyki,4.0,98.9,8.0,10.0,0.0,1991.0,4.59,61-579,6699,662544
474476,2024-06-01,Krakow,Czyzyny,4.0,99.5,10.0,16.0,1.0,1998.0,5.57,14-912,6267,623589
370075,2024-07-03,Warszawa,Praga,1.0,52.7,2.0,15.0,0.0,2000.0,5.28,37-794,8123,428059
743523,2025-05-24,Krakow,Nowa Huta,4.0,80.1,7.0,6.0,1.0,1985.0,8.48,97-389,4626,370536
685060,2025-05-17,Warszawa,Targowek,2.0,52.3,,7.0,1.0,2014.0,,82-317,9493,496499
638331,2024-03-31,Poznan,Naramowice,4.0,95.3,0.0,13.0,1.0,2014.0,10.71,15-714,3500,333550
179652,2025-02-04,Lodz,Teofilow,4.0,68.1,3.0,16.0,1.0,1997.0,2.15,80-474,5369,365638
508423,2024-05-28,Gdansk,Srodmiescie,2.0,77.8,9.0,8.0,1.0,2015.0,6.97,76-547,7534,586134
